expression,meaning,example,domain
(aim@vic)^0.63\(srf@duk),Compositional expression using (A@B)^X\(C@D),(aim@vic)^0.63\(srf@duk),intensity
(sch@sad)^0.68\(not@els),Compositional expression using (A@B)^X\(C@D),(sch@sad)^0.68\(not@els),intensity
(puz@tra)^0.90\(ber@che),Compositional expression using (A@B)^X\(C@D),(puz@tra)^0.90\(ber@che),intensity
(orb@eye)^0.95\(fix@hor),Compositional expression using (A@B)^X\(C@D),(orb@eye)^0.95\(fix@hor),intensity
(kin@whi)^0.53\(saw@kit),Compositional expression using (A@B)^X\(C@D),(kin@whi)^0.53\(saw@kit),intensity
(mac@continuation)^0.28\(dub@bit),Compositional expression using (A@B)^X\(C@D),(mac@continuation)^0.28\(dub@bit),intensity
(dat@myt)^0.76\(fai@kni),Compositional expression using (A@B)^X\(C@D),(dat@myt)^0.76\(fai@kni),intensity
(quo@adj)^0.46\(alp@exc),Compositional expression using (A@B)^X\(C@D),(quo@adj)^0.46\(alp@exc),intensity
(swe@las)^0.54\(rho@sun),Compositional expression using (A@B)^X\(C@D),(swe@las)^0.54\(rho@sun),intensity
(coo@los)^0.78\(duc@bes),Compositional expression using (A@B)^X\(C@D),(coo@los)^0.78\(duc@bes),intensity
(slp@bon)^0.55\(dat@rfn),Compositional expression using (A@B)^X\(C@D),(slp@bon)^0.55\(dat@rfn),intensity
(int@src)^0.55\(pro@liz),Compositional expression using (A@B)^X\(C@D),(int@src)^0.55\(pro@liz),intensity
(win@netw)^0.19\(boo@mrg),Compositional expression using (A@B)^X\(C@D),(win@netw)^0.19\(boo@mrg),intensity
(fog@ulk)^0.92\(riv@ity),Compositional expression using (A@B)^X\(C@D),(fog@ulk)^0.92\(riv@ity),intensity
(pil@cer)^0.38\(dif@applicative),Compositional expression using (A@B)^X\(C@D),(pil@cer)^0.38\(dif@applicative),intensity
(leg@sgl)^0.26\(coroutine@raw),Compositional expression using (A@B)^X\(C@D),(leg@sgl)^0.26\(coroutine@raw),intensity
rul ± dqe\hyp*ast^0.30,Compositional expression using A±B\C*D^X,rul ± dqe\hyp*ast^0.30,paradox
ulk ± dri\hyd*bec^0.75,Compositional expression using A±B\C*D^X,ulk ± dri\hyd*bec^0.75,paradox
dur ± aqu\lea*clu^0.70,Compositional expression using A±B\C*D^X,dur ± aqu\lea*clu^0.70,paradox
gua ± cha\cli*bir^0.68,Compositional expression using A±B\C*D^X,gua ± cha\cli*bir^0.68,paradox
pub ± far\ctc*sam^0.58,Compositional expression using A±B\C*D^X,pub ± far\ctc*sam^0.58,paradox
rev ± fox\tro*lio^0.87,Compositional expression using A±B\C*D^X,rev ± fox\tro*lio^0.87,paradox
com ± acc\chi*rsn^0.86,Compositional expression using A±B\C*D^X,com ± acc\chi*rsn^0.86,paradox
ctx ± hid\chi*variance^0.84,Compositional expression using A±B\C*D^X,ctx ± hid\chi*variance^0.84,paradox
hwy ± derivation\gue*you^0.44,Compositional expression using A±B\C*D^X,hwy ± derivation\gue*you^0.44,paradox
aur ± kar\poo*hai^0.42,Compositional expression using A±B\C*D^X,aur ± kar\poo*hai^0.42,paradox
rea ± cut\her*whe^0.35,Compositional expression using A±B\C*D^X,rea ± cut\her*whe^0.35,paradox
rim ± awt\dow*box^0.11,Compositional expression using A±B\C*D^X,rim ± awt\dow*box^0.11,paradox
crrt ± crys\mom*wol^0.15,Compositional expression using A±B\C*D^X,crrt ± crys\mom*wol^0.15,paradox
hyd ± duk\vsn*wes^0.60,Compositional expression using A±B\C*D^X,hyd ± duk\vsn*wes^0.60,paradox
ulk ± rea\cir*pek^0.57,Compositional expression using A±B\C*D^X,ulk ± rea\cir*pek^0.57,paradox
stk ± grd\non*pok^0.47,Compositional expression using A±B\C*D^X,stk ± grd\non*pok^0.47,paradox
fly ± srf\nil*dif^0.90,Compositional expression using A±B\C*D^X,fly ± srf\nil*dif^0.90,paradox
cod ± jus\lex*lattice^0.46,Compositional expression using A±B\C*D^X,cod ± jus\lex*lattice^0.46,paradox
sta ± vegt\traj*ble^0.85,Compositional expression using A±B\C*D^X,sta ± vegt\traj*ble^0.85,paradox
hos ± applicative\fix*bak^0.87,Compositional expression using A±B\C*D^X,hos ± applicative\fix*bak^0.87,paradox
iterator ± strt\quo*rhy^0.33,Compositional expression using A±B\C*D^X,iterator ± strt\quo*rhy^0.33,paradox
net ± grd\cvg*vec^0.34,Compositional expression using A±B\C*D^X,net ± grd\cvg*vec^0.34,paradox
dur ± hbt\cap*stp^0.63,Compositional expression using A±B\C*D^X,dur ± hbt\cap*stp^0.63,paradox
oce ± mak\wei*sac^0.36,Compositional expression using A±B\C*D^X,oce ± mak\wei*sac^0.36,paradox
netw ± kin\pla*fee^0.71,Compositional expression using A±B\C*D^X,netw ± kin\pla*fee^0.71,paradox
nar ± hok\vag*fru^0.86,Compositional expression using A±B\C*D^X,nar ± hok\vag*fru^0.86,paradox
her ± udc\hermeneutics*contravariant^0.83,Compositional expression using A±B\C*D^X,her ± udc\hermeneutics*contravariant^0.83,paradox
qeu ± thr\bng*get^0.17,Compositional expression using A±B\C*D^X,qeu ± thr\bng*get^0.17,paradox
mac ± wou\hev*twi^0.12,Compositional expression using A±B\C*D^X,mac ± wou\hev*twi^0.12,paradox
wke ± cap\avi*twi^0.77,Compositional expression using A±B\C*D^X,wke ± cap\avi*twi^0.77,paradox
dvg ± hos\zir*fut^0.81,Compositional expression using A±B\C*D^X,dvg ± hos\zir*fut^0.81,paradox
mkt ± org\tan*option^0.61,Compositional expression using A±B\C*D^X,mkt ± org\tan*option^0.61,paradox
dam ± hos\bot*fat^0.34,Compositional expression using A±B\C*D^X,dam ± hos\bot*fat^0.34,paradox
cri ± abl\pri*jnz^0.93,Compositional expression using A±B\C*D^X,cri ± abl\pri*jnz^0.93,paradox
dow ± sar\prl*tbl^0.89,Compositional expression using A±B\C*D^X,dow ± sar\prl*tbl^0.89,paradox
prec ± xfr\fut*pur^0.89,Compositional expression using A±B\C*D^X,prec ± xfr\fut*pur^0.89,paradox
mis ± eag\try*drk^0.86,Compositional expression using A±B\C*D^X,mis ± eag\try*drk^0.86,paradox
neg ± bug\qeu*tal^0.64,Compositional expression using A±B\C*D^X,neg ± bug\qeu*tal^0.64,paradox
err ± big\has*wax^0.85,Compositional expression using A±B\C*D^X,err ± big\has*wax^0.85,paradox
man ± stp\mid*disjoint^0.52,Compositional expression using A±B\C*D^X,man ± stp\mid*disjoint^0.52,paradox
len ± mud\sit*ato^0.58,Compositional expression using A±B\C*D^X,len ± mud\sit*ato^0.58,paradox
monad ± spcy\pal*lik^0.46,Compositional expression using A±B\C*D^X,monad ± spcy\pal*lik^0.46,paradox
syn ± woo\coo*slp^0.43,Compositional expression using A±B\C*D^X,syn ± woo\coo*slp^0.43,paradox
air ± suc\low*ear^0.67,Compositional expression using A±B\C*D^X,air ± suc\low*ear^0.67,paradox
hig ± hid\asu*esc^0.54,Compositional expression using A±B\C*D^X,hig ± hid\asu*esc^0.54,paradox
sof ± btw\rec*idl^0.73,Compositional expression using A±B\C*D^X,sof ± btw\rec*idl^0.73,paradox
fak ± cir\sin*mor^0.81,Compositional expression using A±B\C*D^X,fak ± cir\sin*mor^0.81,paradox
whi ± morphism\top*gam^0.51,Compositional expression using A±B\C*D^X,whi ± morphism\top*gam^0.51,paradox
wol ± den\gnr*inp^0.83,Compositional expression using A±B\C*D^X,wol ± den\gnr*inp^0.83,paradox
covariant ± cal\opa*glo^0.78,Compositional expression using A±B\C*D^X,covariant ± cal\opa*glo^0.78,paradox
son ± fis\pan*fox^0.86,Compositional expression using A±B\C*D^X,son ± fis\pan*fox^0.86,paradox
src ± cnt\contravariant*sli^0.20,Compositional expression using A±B\C*D^X,src ± cnt\contravariant*sli^0.20,paradox
chk ± sno\fir*add^0.91,Compositional expression using A±B\C*D^X,chk ± sno\fir*add^0.91,paradox
bor ± tel\continuation*bus^0.61,Compositional expression using A±B\C*D^X,bor ± tel\continuation*bus^0.61,paradox
awt ± wid\ric*sam^0.37,Compositional expression using A±B\C*D^X,awt ± wid\ric*sam^0.37,paradox
sha ± dry\ack*san^0.65,Compositional expression using A±B\C*D^X,sha ± dry\ack*san^0.65,paradox
sno ± infr\brk*ora^0.18,Compositional expression using A±B\C*D^X,sno ± infr\brk*ora^0.18,paradox
ste ± gre\mut*era^0.32,Compositional expression using A±B\C*D^X,ste ± gre\mut*era^0.32,paradox
joi ± poe\mos*pus^0.57,Compositional expression using A±B\C*D^X,joi ± poe\mos*pus^0.57,paradox
cir ± mac\fiber*hlu^0.52,Compositional expression using A±B\C*D^X,cir ± mac\fiber*hlu^0.52,paradox
ope ± exp\cub*har^0.80,Compositional expression using A±B\C*D^X,ope ± exp\cub*har^0.80,paradox
hot ± fog\dry*obe^0.82,Compositional expression using A±B\C*D^X,hot ± fog\dry*obe^0.82,paradox
nea ± lio\clp*aut^0.95,Compositional expression using A±B\C*D^X,nea ± lio\clp*aut^0.95,paradox
gal ± cat\duc*acc^0.62,Compositional expression using A±B\C*D^X,gal ± cat\duc*acc^0.62,paradox
wgt ± owl\int*bon^0.40,Compositional expression using A±B\C*D^X,wgt ± owl\int*bon^0.40,paradox
det ± bug\que*sig^0.54,Compositional expression using A±B\C*D^X,det ± bug\que*sig^0.54,paradox
tri ± dqe\nil*cod^0.92,Compositional expression using A±B\C*D^X,tri ± dqe\nil*cod^0.92,paradox
inflection ± variance\hok*ize^0.29,Compositional expression using A±B\C*D^X,inflection ± variance\hok*ize^0.29,paradox
drk ± cow\get*pro^0.68,Compositional expression using A±B\C*D^X,drk ± cow\get*pro^0.68,paradox
sig ± nal\nod*win^0.33,Compositional expression using A±B\C*D^X,sig ± nal\nod*win^0.33,paradox
opa ± org\dia*mds^0.13,Compositional expression using A±B\C*D^X,opa ± org\dia*mds^0.13,paradox
wri ± mol\bar*coroutine^0.43,Compositional expression using A±B\C*D^X,wri ± mol\bar*coroutine^0.43,paradox
unl ± wea\category*drk^0.79,Compositional expression using A±B\C*D^X,unl ± wea\category*drk^0.79,paradox
cmt ± pub\wrt*han^0.76,Compositional expression using A±B\C*D^X,cmt ± pub\wrt*han^0.76,paradox
drv ± gar\nir*qeu^0.70,Compositional expression using A±B\C*D^X,drv ± gar\nir*qeu^0.70,paradox
rtr ± ubu\nam*new^0.70,Compositional expression using A±B\C*D^X,rtr ± ubu\nam*new^0.70,paradox
exc ± dlg\cul*contravariant^0.47,Compositional expression using A±B\C*D^X,exc ± dlg\cul*contravariant^0.47,paradox
pas ± inflection\rdy*yld^0.66,Compositional expression using A±B\C*D^X,pas ± inflection\rdy*yld^0.66,paradox
rcr ± emp\hur*pap^0.18,Compositional expression using A±B\C*D^X,rcr ± emp\hur*pap^0.18,paradox
lgs ± agr\mls*run^0.61,Compositional expression using A±B\C*D^X,lgs ± agr\mls*run^0.61,paradox
prf ± dec\qui*oxi^0.85,Compositional expression using A±B\C*D^X,prf ± dec\qui*oxi^0.85,paradox
how ± rea\hur*rat^0.95,Compositional expression using A±B\C*D^X,how ± rea\hur*rat^0.95,paradox
cst ± lnk\mer*otp^0.82,Compositional expression using A±B\C*D^X,cst ± lnk\mer*otp^0.82,paradox
own ± smo\asm*lea^0.16,Compositional expression using A±B\C*D^X,own ± smo\asm*lea^0.16,paradox
mou ± kil\fir*rel^0.74,Compositional expression using A±B\C*D^X,mou ± kil\fir*rel^0.74,paradox
err ± ina\col*epi^0.55,Compositional expression using A±B\C*D^X,err ± ina\col*epi^0.55,paradox
mor ± bar\strt*cav^0.40,Compositional expression using A±B\C*D^X,mor ± bar\strt*cav^0.40,paradox
or ± alw\onc*unt^0.37,Compositional expression using A±B\C*D^X,or ± alw\onc*unt^0.37,paradox
gla ± bec\ovr*ten^0.53,Compositional expression using A±B\C*D^X,gla ± bec\ovr*ten^0.53,paradox
thn ± fix\tea*cal^0.58,Compositional expression using A±B\C*D^X,thn ± fix\tea*cal^0.58,paradox
amb ± rev\asm*anch^0.85,Compositional expression using A±B\C*D^X,amb ± rev\asm*anch^0.85,paradox
scu ± fit\ver*org^0.85,Compositional expression using A±B\C*D^X,scu ± fit\ver*org^0.85,paradox
prec ± hwy\hns*lexeme^0.73,Compositional expression using A±B\C*D^X,prec ± hwy\hns*lexeme^0.73,paradox
mds ± vol\non*psta^0.82,Compositional expression using A±B\C*D^X,mds ± vol\non*psta^0.82,paradox
mam ± cof\result*man^0.68,Compositional expression using A±B\C*D^X,mam ± cof\result*man^0.68,paradox
fri ± set\bel*strt^0.90,Compositional expression using A±B\C*D^X,fri ± set\bel*strt^0.90,paradox
lak ± eye\unf*typ^0.47,Compositional expression using A±B\C*D^X,lak ± eye\unf*typ^0.47,paradox
pyr ± org\cmp*ani^0.65,Compositional expression using A±B\C*D^X,pyr ± org\cmp*ani^0.65,paradox
arm ± rar\ske*bou^0.76,Compositional expression using A±B\C*D^X,arm ± rar\ske*bou^0.76,paradox
chu ± mem\ubu*tpr^0.57,Compositional expression using A±B\C*D^X,chu ± mem\ubu*tpr^0.57,paradox
((out*functor)@bef)^0.62:ele\oth,Compositional expression using ((A*B)@C)^X:D\E,((out*functor)@bef)^0.62:ele\oth,complex
((cus*pty)@gam)^0.54:nil\tax,Compositional expression using ((A*B)@C)^X:D\E,((cus*pty)@gam)^0.54:nil\tax,complex
((thw*ion)@rev)^0.72:ome\dro,Compositional expression using ((A*B)@C)^X:D\E,((thw*ion)@rev)^0.72:ome\dro,complex
((grd*tak)@tax)^0.11:van\med,Compositional expression using ((A*B)@C)^X:D\E,((grd*tak)@tax)^0.11:van\med,complex
((eas*spr)@hed)^0.60:vit\bed,Compositional expression using ((A*B)@C)^X:D\E,((eas*spr)@hed)^0.60:vit\bed,complex
((qeu*ist)@lmt)^0.72:nea\pal,Compositional expression using ((A*B)@C)^X:D\E,((qeu*ist)@lmt)^0.72:nea\pal,complex
((rec*lattice)@lexeme)^0.41:ize\ray,Compositional expression using ((A*B)@C)^X:D\E,((rec*lattice)@lexeme)^0.41:ize\ray,complex
((hub*prb)@amo)^0.61:dou\cut,Compositional expression using ((A*B)@C)^X:D\E,((hub*prb)@amo)^0.61:dou\cut,complex
((opt*wgt)@foo)^0.61:meit\wax,Compositional expression using ((A*B)@C)^X:D\E,((opt*wgt)@foo)^0.61:meit\wax,complex
((cub*mov)@fog)^0.58:tri\dam,Compositional expression using ((A*B)@C)^X:D\E,((cub*mov)@fog)^0.58:tri\dam,complex
((rof*can)@pragmatism)^0.30:psta\vld,Compositional expression using ((A*B)@C)^X:D\E,((rof*can)@pragmatism)^0.30:psta\vld,complex
((flo*pkg)@mtc)^0.90:mcal\rad,Compositional expression using ((A*B)@C)^X:D\E,((flo*pkg)@mtc)^0.90:mcal\rad,complex
((nil*cur)@hot)^0.78:fir\cnt,Compositional expression using ((A*B)@C)^X:D\E,((nil*cur)@hot)^0.78:fir\cnt,complex
((dna*rem)@kee)^0.70:bas\psta,Compositional expression using ((A*B)@C)^X:D\E,((dna*rem)@kee)^0.70:bas\psta,complex
((mir*embd)@clst)^0.78:bld\rhy,Compositional expression using ((A*B)@C)^X:D\E,((mir*embd)@clst)^0.78:bld\rhy,complex
((zer*pty)@tou)^0.74:pre\opt,Compositional expression using ((A*B)@C)^X:D\E,((zer*pty)@tou)^0.74:pre\opt,complex
((src*ovr)@cmpr)^0.71:lis\drft,Compositional expression using ((A*B)@C)^X:D\E,((src*ovr)@cmpr)^0.71:lis\drft,complex
((ash*lus)@fnd)^0.65:jum\ous,Compositional expression using ((A*B)@C)^X:D\E,((ash*lus)@fnd)^0.65:jum\ous,complex
((sai*tan)@dog)^0.30:see\pen,Compositional expression using ((A*B)@C)^X:D\E,((sai*tan)@dog)^0.30:see\pen,complex
((elb*wro)@sto)^0.64:nea\dur,Compositional expression using ((A*B)@C)^X:D\E,((elb*wro)@sto)^0.64:nea\dur,complex
((hyp*ele)@setl)^0.89:ova\hbl,Compositional expression using ((A*B)@C)^X:D\E,((hyp*ele)@setl)^0.89:ova\hbl,complex
((shi*drf)@sha)^0.15:eid\epistemology,Compositional expression using ((A*B)@C)^X:D\E,((shi*drf)@sha)^0.15:eid\epistemology,complex
((mag*fut)@pok)^0.21:ide\urg,Compositional expression using ((A*B)@C)^X:D\E,((mag*fut)@pok)^0.21:ide\urg,complex
((rig*chk)@tur)^0.15:nec\spa,Compositional expression using ((A*B)@C)^X:D\E,((rig*chk)@tur)^0.15:nec\spa,complex
((kni*non)@sts)^0.79:awa\eny,Compositional expression using ((A*B)@C)^X:D\E,((kni*non)@sts)^0.79:awa\eny,complex
((fut*lir)@pus)^0.21:fro\sta,Compositional expression using ((A*B)@C)^X:D\E,((fut*lir)@pus)^0.21:fro\sta,complex
((raw*top)@wuw)^0.77:hav\trk,Compositional expression using ((A*B)@C)^X:D\E,((raw*top)@wuw)^0.77:hav\trk,complex
((cof*bug)@anc)^0.57:sph\telo,Compositional expression using ((A*B)@C)^X:D\E,((cof*bug)@anc)^0.57:sph\telo,complex
((giv*and)@inp)^0.79:aes\lef,Compositional expression using ((A*B)@C)^X:D\E,((giv*and)@inp)^0.79:aes\lef,complex
((gnrt*cmp)@ack)^0.83:ous\ste,Compositional expression using ((A*B)@C)^X:D\E,((gnrt*cmp)@ack)^0.83:ous\ste,complex
((record*epistemology)@res)^0.79:mut\cau,Compositional expression using ((A*B)@C)^X:D\E,((record*epistemology)@res)^0.79:mut\cau,complex
((tpr*fea)@her)^0.26:psta\syn,Compositional expression using ((A*B)@C)^X:D\E,((tpr*fea)@her)^0.26:psta\syn,complex
((cra*thr)@intersection)^0.29:epistemology\alo,Compositional expression using ((A*B)@C)^X:D\E,((cra*thr)@intersection)^0.29:epistemology\alo,complex
((flu*twi)@fwd)^0.33:rcv\poi,Compositional expression using ((A*B)@C)^X:D\E,((flu*twi)@fwd)^0.33:rcv\poi,complex
((stw*hex)@lat)^0.54:bur\via,Compositional expression using ((A*B)@C)^X:D\E,((stw*hex)@lat)^0.54:bur\via,complex
((rls*spe)@amo)^0.38:aim\loy,Compositional expression using ((A*B)@C)^X:D\E,((rls*spe)@amo)^0.38:aim\loy,complex
((dup*lak)@fai)^0.62:suf\ash,Compositional expression using ((A*B)@C)^X:D\E,((dup*lak)@fai)^0.62:suf\ash,complex
((som*hon)@result)^0.31:pry\tun,Compositional expression using ((A*B)@C)^X:D\E,((som*hon)@result)^0.31:pry\tun,complex
((cou*coh)@adj)^0.56:rad\dia,Compositional expression using ((A*B)@C)^X:D\E,((cou*coh)@adj)^0.56:rad\dia,complex
((see*ans)@ign)^0.56:hermeneutics\gua,Compositional expression using ((A*B)@C)^X:D\E,((see*ans)@ign)^0.56:hermeneutics\gua,complex
((trk*wes)@isl)^0.54:ene\dan,Compositional expression using ((A*B)@C)^X:D\E,((trk*wes)@isl)^0.54:ene\dan,complex
((frt*sum)@why)^0.79:lus\log,Compositional expression using ((A*B)@C)^X:D\E,((frt*sum)@why)^0.79:lus\log,complex
((zir*pho)@rit)^0.60:tas\mix,Compositional expression using ((A*B)@C)^X:D\E,((zir*pho)@rit)^0.60:tas\mix,complex
((roc*box)@gua)^0.27:chi\mix,Compositional expression using ((A*B)@C)^X:D\E,((roc*box)@gua)^0.27:chi\mix,complex
((pek*hyd)@wgt)^0.84:wre\ash,Compositional expression using ((A*B)@C)^X:D\E,((pek*hyd)@wgt)^0.84:wre\ash,complex
((hermeneutics*coo)@kee)^0.94:gas\nai,Compositional expression using ((A*B)@C)^X:D\E,((hermeneutics*coo)@kee)^0.94:gas\nai,complex
((der*rot)@pek)^0.50:own\fak,Compositional expression using ((A*B)@C)^X:D\E,((der*rot)@pek)^0.50:own\fak,complex
((epo*pul)@non)^0.27:dea\tok,Compositional expression using ((A*B)@C)^X:D\E,((epo*pul)@non)^0.27:dea\tok,complex
((col*kno)@trv)^0.47:fwd\dns,Compositional expression using ((A*B)@C)^X:D\E,((col*kno)@trv)^0.47:fwd\dns,complex
((ubu*tig)@wrt)^0.20:sto\rcr,Compositional expression using ((A*B)@C)^X:D\E,((ubu*tig)@wrt)^0.20:sto\rcr,complex
((rul*bol)@dna)^0.23:wou\dia,Compositional expression using ((A*B)@C)^X:D\E,((rul*bol)@dna)^0.23:wou\dia,complex
((gap*bri)@std)^0.42:sci\topology,Compositional expression using ((A*B)@C)^X:D\E,((gap*bri)@std)^0.42:sci\topology,complex
((up*van)@eva)^0.52:hab\dif,Compositional expression using ((A*B)@C)^X:D\E,((up*van)@eva)^0.52:hab\dif,complex
((ort*epistemology)@nai)^0.64:ize\jmp,Compositional expression using ((A*B)@C)^X:D\E,((ort*epistemology)@nai)^0.64:ize\jmp,complex
((htl*dra)@prec)^0.86:ism\dou,Compositional expression using ((A*B)@C)^X:D\E,((htl*dra)@prec)^0.86:ism\dou,complex
((hos*mer)@bol)^0.70:allophone\puk,Compositional expression using ((A*B)@C)^X:D\E,((hos*mer)@bol)^0.70:allophone\puk,complex
((fro*all)@pty)^0.45:dog\rationalism,Compositional expression using ((A*B)@C)^X:D\E,((fro*all)@pty)^0.45:dog\rationalism,complex
((fin*sad)@sig)^0.30:tem\sec,Compositional expression using ((A*B)@C)^X:D\E,((fin*sad)@sig)^0.30:tem\sec,complex
((inflection*eny)@rls)^0.82:you\iro,Compositional expression using ((A*B)@C)^X:D\E,((inflection*eny)@rls)^0.82:you\iro,complex
((option*dew)@cre)^0.58:abl\chu,Compositional expression using ((A*B)@C)^X:D\E,((option*dew)@cre)^0.58:abl\chu,complex
((hon*eps)@bld)^0.40:oni\mds,Compositional expression using ((A*B)@C)^X:D\E,((hon*eps)@bld)^0.40:oni\mds,complex
((eps*opn)@cut)^0.67:rid\prb,Compositional expression using ((A*B)@C)^X:D\E,((eps*opn)@cut)^0.67:rid\prb,complex
((mls*lib)@ify)^0.45:onc\whet,Compositional expression using ((A*B)@C)^X:D\E,((mls*lib)@ify)^0.45:onc\whet,complex
((bef*doo)@amo)^0.14:wol\sun,Compositional expression using ((A*B)@C)^X:D\E,((bef*doo)@amo)^0.14:wol\sun,complex
((rul*tpe)@ore)^0.24:mel\jnz,Compositional expression using ((A*B)@C)^X:D\E,((rul*tpe)@ore)^0.24:mel\jnz,complex
((closure*par)@dro)^0.49:tur\inflection,Compositional expression using ((A*B)@C)^X:D\E,((closure*par)@dro)^0.49:tur\inflection,complex
((los*bik)@vsn)^0.80:raw\viz,Compositional expression using ((A*B)@C)^X:D\E,((los*bik)@vsn)^0.80:raw\viz,complex
((mac*snc)@mtr)^0.27:phi\tpe,Compositional expression using ((A*B)@C)^X:D\E,((mac*snc)@mtr)^0.27:phi\tpe,complex
((eny*drf)@ear)^0.37:maj\apt,Compositional expression using ((A*B)@C)^X:D\E,((eny*drf)@ear)^0.37:maj\apt,complex
((llm*cho)@box)^0.11:are\lib,Compositional expression using ((A*B)@C)^X:D\E,((llm*cho)@box)^0.11:are\lib,complex
